2;industrial_complex;66.00;10.10;1873.00;3.89;0
2;industrial_complex;59.00;10.10;1369.00;1.73;0
2;industrial_complex;44.00;10.10;409.00;4.40;0
2;air_base;62.00;10.10;1155.00;0.78;0
2;bunker;54.00;10.10;1785.00;2.34;0
2;bunker;65.00;10.10;1306.00;0.18;0
2;bunker;58.00;10.10;1891.00;2.84;0
2;bunker;68.00;10.10;1225.00;5.50;0
2;bunker;60.00;10.10;1584.00;2.24;0
2;bunker;47.00;10.10;1443.00;3.45;0
2;bunker;64.00;10.10;568.00;1.29;0
2;bunker;56.00;10.10;432.00;2.85;0
2;bunker;68.00;10.10;672.00;5.51;0
2;bunker;60.00;10.10;801.00;1.90;0
2;bunker;45.00;10.10;1106.00;6.02;0
2;bunker;63.00;10.10;61.00;6.12;0
2;bunker;56.00;10.10;331.00;3.96;0
2;bunker;66.00;10.10;909.00;1.80;0
2;bunker;59.00;10.10;127.00;4.46;0
2;bunker;44.00;10.10;2014.00;6.03;0
2;anti_air_building;62.00;10.10;635.00;2.41;0
2;anti_air_building;55.00;10.10;330.00;0.25;0
2;anti_air_building;65.00;10.10;1783.00;1.45;0
2;synthetic_refinery;57.00;10.10;539.00;4.47;0
2;fuel_silo;44.00;10.10;1058.00;0.85;0
2;radar_station;43.00;9.50;0.00;4.98;0
2;rocket_site;53.00;10.10;57.00;5.08;0
2;nuclear_reactor;64.00;10.10;575.00;2.92;0
3;arms_factory;3517.00;10.35;1845.00;3.38;0
3;arms_factory;3522.00;10.00;1905.00;1.22;0
3;arms_factory;3599.00;10.20;1856.00;5.34;0
3;arms_factory;3540.00;9.90;1892.00;5.45;0
3;arms_factory;3506.00;10.10;1883.00;3.29;0
3;arms_factory;3584.00;11.48;1837.00;5.95;0
3;industrial_complex;3590.00;10.10;1863.00;2.33;0
3;industrial_complex;3548.00;10.62;1855.00;3.89;0
3;industrial_complex;3485.00;10.05;1890.00;1.73;0
3;industrial_complex;3573.00;11.40;1827.00;4.40;0
3;industrial_complex;3529.00;10.85;1848.00;0.78;0
3;industrial_complex;3583.00;10.25;1859.00;2.34;0
3;air_base;3514.00;10.03;1879.00;0.18;0
3;naval_base;3596.00;10.00;1916.00;-1.57;10915
3;naval_base;3622.00;9.95;1895.00;-1.57;12060
3;naval_base;3608.00;9.75;1916.00;-1.57;10915
3;naval_base;3575.00;9.68;1905.00;1.37;10915
3;naval_base;3586.00;9.68;1879.00;-1.57;10915
3;naval_base;3606.00;9.90;1862.00;-3.20;12060
3;naval_base;3509.00;9.50;1897.00;-3.46;11558
3;naval_base;3498.00;9.90;1895.00;-2.86;11558
3;naval_base;3561.00;9.98;1876.00;-4.47;10915
3;naval_base;3576.00;10.03;1860.00;-3.46;10915
3;naval_base;3536.00;9.68;1940.00;-1.57;10035
3;bunker;3615.00;10.12;1846.00;1.80;0
3;bunker;3583.00;11.20;1813.00;4.46;0
3;bunker;3549.00;10.20;1863.00;6.03;0
3;bunker;3533.00;10.00;1865.00;2.41;0
3;bunker;3493.00;10.30;1866.00;0.25;0
3;bunker;3586.00;9.98;1880.00;1.45;0
3;bunker;3541.00;10.70;1851.00;4.47;0
3;bunker;3544.00;11.28;1844.00;0.85;0
3;bunker;3537.00;10.00;1914.00;3.52;0
3;bunker;3512.00;9.90;1896.00;5.08;0
3;bunker;3620.00;10.05;1898.00;2.92;0
3;bunker;3598.00;10.10;1913.00;5.58;0
3;bunker;3528.00;10.00;1934.00;1.96;0
3;bunker;3610.00;10.12;1920.00;4.98;0
3;coastal_bunker;3600.00;9.98;1861.00;-3.20;0
3;coastal_bunker;3530.00;9.93;1933.00;-1.57;0
3;coastal_bunker;3531.00;9.50;1882.00;-2.03;0
3;coastal_bunker;3537.00;9.68;1911.00;-2.16;0
3;coastal_bunker;3567.00;9.68;1862.00;-3.46;0
3;coastal_bunker;3621.00;10.00;1902.00;-1.57;0
3;coastal_bunker;3517.00;9.68;1916.00;-3.46;0
3;coastal_bunker;3606.00;9.75;1917.00;-1.57;0
3;coastal_bunker;3596.00;9.68;1908.00;-1.57;0
3;coastal_bunker;3504.00;9.95;1889.00;-2.86;0
3;coastal_bunker;3569.00;9.68;1879.00;-1.57;0
3;dockyard;3623.00;9.98;1896.00;-1.57;0
3;anti_air_building;3620.00;10.03;1899.00;2.98;0
3;anti_air_building;3529.00;10.40;1856.00;4.19;0
3;anti_air_building;3508.00;10.25;1868.00;0.92;0
3;synthetic_refinery;3565.00;10.00;1874.00;3.59;0
3;fuel_silo;3557.00;11.65;1838.00;6.25;0
3;radar_station;3486.00;10.15;1863.00;4.29;0
3;rocket_site;3599.00;11.43;1837.00;5.65;0
3;nuclear_reactor;3587.00;10.00;1888.00;2.04;0
4;arms_factory;4240.00;10.05;1611.00;5.34;0
4;arms_factory;4290.00;10.80;1579.00;5.45;0
4;arms_factory;4321.00;10.00;1577.00;3.29;0
4;arms_factory;4276.00;10.00;1615.00;5.95;0
4;arms_factory;4313.00;10.60;1589.00;2.33;0
4;arms_factory;4323.00;10.50;1592.00;3.89;0
4;industrial_complex;4246.00;11.05;1591.00;1.73;0
4;industrial_complex;4291.00;10.23;1612.00;4.40;0
4;industrial_complex;4313.00;10.55;1597.00;0.78;0
4;industrial_complex;4297.00;10.82;1596.00;2.34;0
4;industrial_complex;4263.00;10.15;1601.00;0.18;0
4;industrial_complex;4238.00;10.45;1604.00;2.84;0
4;air_base;4302.00;10.23;1571.00;5.50;0
4;naval_base;4328.00;9.50;1575.00;0.69;10871
4;naval_base;4298.00;9.95;1621.00;-3.84;11813
4;naval_base;4267.00;10.05;1605.00;-2.45;12074
4;naval_base;4332.00;10.00;1602.00;-3.68;11813
4;naval_base;4261.00;10.07;1605.00;-3.14;12074
4;naval_base;4236.00;10.05;1612.00;-2.36;10771
4;naval_base;4339.00;10.00;1598.00;1.57;10871
4;naval_base;4314.00;9.68;1561.00;0.40;11324
4;naval_base;4317.00;10.00;1610.00;-3.61;11813
4;bunker;4237.00;10.23;1607.00;1.80;0
4;bunker;4302.00;10.88;1587.00;4.46;0
4;bunker;4320.00;10.53;1588.00;6.03;0
4;bunker;4338.00;10.10;1590.00;2.41;0
4;bunker;4266.00;10.55;1596.00;0.25;0
4;bunker;4294.00;10.25;1608.00;1.45;0
4;bunker;4322.00;10.10;1604.00;4.47;0
4;bunker;4315.00;10.60;1590.00;0.85;0
4;bunker;4239.00;10.57;1602.00;3.52;0
4;bunker;4314.00;9.95;1568.00;5.08;0
4;bunker;4298.00;10.57;1577.00;2.92;0
4;bunker;4305.00;10.40;1607.00;5.58;0
4;bunker;4258.00;10.05;1606.00;1.96;0
4;coastal_bunker;4267.00;10.05;1605.00;-2.45;0
4;coastal_bunker;4336.00;10.00;1581.00;1.57;0
4;coastal_bunker;4311.00;10.00;1559.00;0.40;0
4;coastal_bunker;4327.00;10.00;1604.00;-3.68;0
4;coastal_bunker;4319.00;10.03;1609.00;-3.61;0
4;coastal_bunker;4286.00;9.90;1622.00;-2.13;0
4;coastal_bunker;4242.00;10.03;1609.00;-4.17;0
4;coastal_bunker;4248.00;10.03;1608.00;-3.14;0
4;coastal_bunker;4319.00;9.50;1573.00;0.69;0
4;dockyard;4337.00;10.00;1600.00;-4.62;0
4;anti_air_building;4333.00;10.18;1590.00;0.92;0
4;anti_air_building;4291.00;10.55;1603.00;2.48;0
4;anti_air_building;4266.00;10.10;1602.00;5.14;0
4;synthetic_refinery;4304.00;10.18;1610.00;2.98;0
4;fuel_silo;4302.00;10.62;1581.00;4.19;0
4;radar_station;4233.00;10.75;1590.00;2.12;0
4;rocket_site;4310.00;10.00;1564.00;3.59;0
4;nuclear_reactor;4309.00;10.73;1593.00;6.25;0
5;arms_factory;704.00;10.07;1921.00;3.29;0
5;arms_factory;663.00;10.55;1945.00;5.95;0
5;arms_factory;667.00;10.70;1931.00;2.33;0
5;arms_factory;644.00;10.60;1905.00;3.89;0
5;arms_factory;674.00;10.93;1913.00;1.73;0
5;arms_factory;689.00;10.20;1875.00;4.40;0
5;industrial_complex;695.00;10.45;1891.00;0.78;0
5;industrial_complex;680.00;10.10;1879.00;2.34;0
5;industrial_complex;697.00;10.05;1925.00;0.18;0
5;industrial_complex;656.00;10.25;1946.00;2.84;0
5;industrial_complex;671.00;10.60;1897.00;5.50;0
5;industrial_complex;685.00;10.90;1906.00;2.24;0
5;air_base;669.00;10.70;1934.00;3.45;0
5;bunker;698.00;10.20;1876.00;1.29;0
5;bunker;680.00;10.70;1917.00;2.85;0
5;bunker;652.00;10.23;1944.00;5.51;0
5;bunker;678.00;10.57;1942.00;1.90;0
5;bunker;686.00;10.53;1919.00;6.02;0
5;anti_air_building;658.00;10.55;1898.00;6.12;0
5;anti_air_building;663.00;10.60;1907.00;3.96;0
5;anti_air_building;657.00;10.50;1937.00;1.80;0
5;synthetic_refinery;706.00;10.03;1877.00;4.46;0
5;fuel_silo;677.00;10.75;1918.00;6.03;0
5;radar_station;691.00;9.50;1863.00;3.57;0
5;rocket_site;688.00;10.10;1929.00;0.25;0
5;nuclear_reactor;669.00;10.05;1888.00;1.45;0
6;arms_factory;4286.00;10.50;1538.00;2.33;0
6;arms_factory;4294.00;10.50;1544.00;3.89;0
6;arms_factory;4297.00;10.30;1535.00;1.73;0
6;arms_factory;4277.00;10.20;1520.00;4.40;0
6;arms_factory;4311.00;10.00;1535.00;0.78;0
6;arms_factory;4279.00;10.00;1509.00;2.34;0
6;industrial_complex;4258.00;10.40;1514.00;0.18;0
6;industrial_complex;4247.00;10.23;1509.00;2.84;0
6;industrial_complex;4301.00;10.30;1554.00;5.50;0
6;industrial_complex;4254.00;10.82;1522.00;2.24;0
6;industrial_complex;4267.00;10.18;1512.00;3.45;0
6;industrial_complex;4283.00;10.20;1523.00;1.29;0
6;air_base;4266.00;10.75;1534.00;2.85;0
6;naval_base;4279.00;9.68;1507.00;0.32;9692
6;naval_base;4288.00;9.68;1512.00;1.11;9692
6;naval_base;4312.00;9.50;1522.00;0.00;9692
6;naval_base;4311.00;9.93;1544.00;1.57;11324
6;naval_base;4272.00;9.50;1507.00;0.28;9692
6;naval_base;4256.00;9.50;1505.00;0.67;9692
6;bunker;4281.00;10.35;1526.00;4.46;0
6;bunker;4290.00;10.10;1522.00;6.03;0
6;bunker;4249.00;10.10;1507.00;2.41;0
6;bunker;4293.00;10.25;1529.00;0.25;0
6;bunker;4266.00;10.82;1528.00;1.45;0
6;bunker;4305.00;10.07;1537.00;4.47;0
6;bunker;4248.00;11.00;1529.00;0.85;0
6;bunker;4304.00;10.20;1547.00;3.52;0
6;bunker;4277.00;10.50;1536.00;5.08;0
6;bunker;4262.00;10.60;1518.00;2.92;0
6;bunker;4306.00;10.10;1549.00;5.58;0
6;bunker;4279.00;10.00;1510.00;1.96;0
6;coastal_bunker;4250.00;10.00;1505.00;-0.59;0
6;coastal_bunker;4282.00;9.68;1506.00;0.32;0
6;coastal_bunker;4292.00;9.50;1513.00;1.11;0
6;coastal_bunker;4274.00;9.50;1508.00;0.28;0
6;coastal_bunker;4313.00;9.95;1548.00;1.57;0
6;coastal_bunker;4316.00;9.50;1522.00;0.00;0
6;dockyard;4313.00;9.95;1551.00;1.57;0
6;anti_air_building;4279.00;10.12;1521.00;5.14;0
6;anti_air_building;4266.00;10.82;1531.00;0.41;0
6;anti_air_building;4265.00;10.80;1542.00;4.54;0
6;synthetic_refinery;4254.00;10.55;1516.00;0.92;0
6;fuel_silo;4302.00;10.28;1560.00;2.48;0
6;radar_station;4245.00;10.30;1510.00;1.05;0
6;rocket_site;4255.00;10.82;1523.00;2.98;0
6;nuclear_reactor;4268.00;10.75;1529.00;4.19;0
7;arms_factory;4383.00;12.05;1849.00;1.73;0
7;arms_factory;4370.00;12.95;1853.00;4.40;0
7;arms_factory;4358.00;12.50;1824.00;0.78;0
7;arms_factory;4338.00;10.05;1794.00;2.34;0
7;arms_factory;4358.00;10.93;1798.00;0.18;0
7;arms_factory;4400.00;12.15;1857.00;2.84;0
7;industrial_complex;4421.00;10.40;1861.00;5.50;0
7;industrial_complex;4348.00;12.65;1815.00;2.24;0
7;industrial_complex;4352.00;13.05;1814.00;3.45;0
7;industrial_complex;4404.00;10.23;1836.00;1.29;0
7;industrial_complex;4437.00;10.82;1871.00;2.85;0
7;industrial_complex;4441.00;10.62;1870.00;5.51;0
7;air_base;4368.00;10.40;1810.00;1.90;0
7;naval_base;4319.00;9.75;1808.00;0.07;11625
7;naval_base;4441.00;9.50;1854.00;0.19;12279
7;naval_base;4376.00;10.00;1806.00;-4.39;9388
7;naval_base;4389.00;9.73;1831.00;-0.59;9388
7;naval_base;4382.00;9.73;1827.00;1.44;9388
7;naval_base;4423.00;10.00;1846.00;1.07;12279
7;naval_base;4368.00;10.00;1790.00;1.19;9738
7;naval_base;4330.00;9.73;1793.00;-0.30;11625
7;naval_base;4387.00;9.73;1830.00;0.34;9388
7;bunker;4332.00;12.23;1821.00;4.47;0
7;bunker;4320.00;10.73;1833.00;0.85;0
7;bunker;4362.00;11.48;1820.00;3.52;0
7;bunker;4403.00;10.05;1833.00;5.08;0
7;bunker;4421.00;10.03;1854.00;2.92;0
7;bunker;4370.00;10.40;1806.00;5.58;0
7;bunker;4359.00;10.98;1801.00;1.96;0
7;bunker;4424.00;11.55;1868.00;4.98;0
7;bunker;4379.00;10.23;1832.00;6.19;0
7;coastal_bunker;4354.00;9.50;1788.00;-0.69;0
7;coastal_bunker;4389.00;9.73;1831.00;-0.59;0
7;coastal_bunker;4424.00;10.00;1844.00;1.07;0
7;coastal_bunker;4380.00;10.00;1826.00;1.44;0
7;coastal_bunker;4315.00;9.50;1809.00;0.07;0
7;coastal_bunker;4374.00;10.00;1810.00;-4.39;0
7;coastal_bunker;4440.00;9.50;1854.00;0.19;0
7;coastal_bunker;4330.00;9.50;1792.00;-0.30;0
7;coastal_bunker;4387.00;9.73;1830.00;0.34;0
7;dockyard;4376.00;10.00;1804.00;-4.39;0
7;anti_air_building;4370.00;10.10;1793.00;5.14;0
7;anti_air_building;4320.00;10.78;1818.00;2.98;0
7;anti_air_building;4321.00;10.85;1827.00;4.19;0
7;synthetic_refinery;4382.00;12.00;1850.00;0.92;0
7;fuel_silo;4396.00;11.80;1849.00;3.59;0
7;radar_station;4312.00;9.50;1812.00;1.36;0
7;rocket_site;4343.00;10.15;1795.00;2.64;0
7;nuclear_reactor;4351.00;10.40;1794.00;5.65;0
8;arms_factory;4390.00;10.60;1529.00;0.78;0
8;arms_factory;4400.00;10.65;1517.00;2.34;0
8;arms_factory;4376.00;10.62;1520.00;0.18;0
8;arms_factory;4384.00;10.30;1530.00;2.84;0
8;arms_factory;4373.00;10.00;1538.00;5.50;0
8;arms_factory;4370.00;10.25;1521.00;2.24;0
8;industrial_complex;4374.00;10.20;1504.00;3.45;0
8;industrial_complex;4385.00;10.00;1538.00;1.29;0
8;industrial_complex;4382.00;10.70;1521.00;2.85;0
8;industrial_complex;4368.00;10.20;1505.00;5.51;0
8;industrial_complex;4381.00;10.00;1539.00;1.90;0
8;industrial_complex;4411.00;10.15;1536.00;6.02;0
8;air_base;4363.00;10.20;1506.00;6.12;0
8;naval_base;4375.00;9.98;1539.00;-2.90;11990
8;naval_base;4384.00;9.50;1492.00;-0.24;11749
8;naval_base;4417.00;10.00;1515.00;-3.93;12359
8;naval_base;4367.00;9.93;1544.00;-3.14;11990
8;naval_base;4410.00;10.00;1528.00;0.91;12359
8;naval_base;4376.00;9.50;1493.00;0.91;11749
8;bunker;4362.00;10.12;1523.00;1.45;0
8;bunker;4395.00;10.70;1517.00;4.47;0
8;bunker;4392.00;10.30;1534.00;0.85;0
8;bunker;4367.00;10.10;1527.00;3.52;0
8;bunker;4395.00;10.00;1491.00;5.08;0
8;bunker;4406.00;10.23;1536.00;2.92;0
8;bunker;4370.00;10.07;1496.00;5.58;0
8;bunker;4375.00;10.35;1507.00;1.96;0
8;bunker;4379.00;10.07;1536.00;4.98;0
8;coastal_bunker;4385.00;9.50;1492.00;-0.24;0
8;coastal_bunker;4388.00;9.98;1541.00;-2.90;0
8;coastal_bunker;4411.00;10.00;1530.00;0.91;0
8;coastal_bunker;4376.00;9.50;1493.00;0.91;0
8;coastal_bunker;4410.00;10.00;1523.00;-3.93;0
8;coastal_bunker;4366.00;9.95;1544.00;-3.14;0
8;dockyard;4415.00;10.03;1517.00;-3.93;0
8;anti_air_building;4362.00;10.12;1508.00;0.41;0
8;anti_air_building;4403.00;10.68;1509.00;4.54;0
8;anti_air_building;4392.00;9.95;1490.00;0.92;0
8;synthetic_refinery;4372.00;10.20;1525.00;2.48;0
8;fuel_silo;4414.00;10.23;1509.00;5.14;0
8;radar_station;4354.00;10.12;1505.00;3.99;0
8;rocket_site;4370.00;10.18;1526.00;4.19;0
8;nuclear_reactor;4389.00;10.62;1524.00;0.92;0
9;arms_factory;565.00;10.30;1908.00;0.18;0
9;arms_factory;593.00;10.25;1892.00;2.84;0
9;arms_factory;532.00;10.23;1896.00;5.50;0
9;arms_factory;488.00;10.60;1881.00;2.24;0
9;arms_factory;504.00;10.35;1872.00;3.45;0
9;arms_factory;562.00;10.12;1905.00;1.29;0
9;industrial_complex;515.00;10.20;1897.00;2.85;0
9;industrial_complex;533.00;10.15;1892.00;5.51;0
9;industrial_complex;501.00;10.50;1877.00;1.90;0
9;industrial_complex;464.00;10.30;1871.00;6.02;0
9;industrial_complex;548.00;10.55;1902.00;6.12;0
9;industrial_complex;533.00;10.30;1899.00;3.96;0
9;air_base;600.00;10.15;1898.00;1.80;0
9;bunker;489.00;10.50;1874.00;4.46;0
9;bunker;598.00;10.25;1896.00;6.03;0
9;bunker;541.00;10.50;1899.00;2.41;0
9;bunker;544.00;10.10;1919.00;0.25;0
9;bunker;481.00;10.40;1888.00;1.45;0
9;bunker;510.00;10.28;1905.00;4.47;0
9;bunker;600.00;10.23;1908.00;0.85;0
9;anti_air_building;494.00;10.23;1904.00;3.52;0
9;anti_air_building;600.00;10.15;1900.00;5.08;0
9;anti_air_building;586.00;10.15;1890.00;2.92;0
9;synthetic_refinery;462.00;10.30;1868.00;5.58;0
9;fuel_silo;492.00;10.70;1879.00;1.96;0
9;radar_station;444.00;9.50;1864.00;0.10;0
9;rocket_site;600.00;10.15;1896.00;6.19;0
9;nuclear_reactor;539.00;10.50;1903.00;4.03;0
10;arms_factory;4423.00;10.10;1537.00;5.50;0
10;arms_factory;4426.00;10.30;1566.00;2.24;0
10;arms_factory;4421.00;10.00;1535.00;3.45;0
10;arms_factory;4407.00;10.05;1565.00;1.29;0
10;arms_factory;4435.00;10.03;1535.00;2.85;0
10;arms_factory;4410.00;10.05;1563.00;5.51;0
10;industrial_complex;4439.00;10.00;1533.00;1.90;0
10;industrial_complex;4395.00;10.18;1547.00;6.02;0
10;industrial_complex;4420.00;9.95;1532.00;6.12;0
10;industrial_complex;4424.00;10.30;1561.00;3.96;0
10;industrial_complex;4441.00;10.10;1565.00;1.80;0
10;industrial_complex;4415.00;10.23;1558.00;4.46;0
10;air_base;4436.00;10.20;1563.00;6.03;0
10;naval_base;4444.00;9.98;1561.00;1.39;10548
10;naval_base;4423.00;9.50;1531.00;-0.90;12359
10;naval_base;4443.00;9.95;1558.00;1.37;10548
10;naval_base;4392.00;9.50;1552.00;-1.57;11990
10;naval_base;4403.00;9.95;1584.00;-1.37;12183
10;bunker;4434.00;10.25;1558.00;3.52;0
10;bunker;4406.00;10.10;1560.00;5.08;0
10;bunker;4411.00;10.00;1570.00;2.92;0
10;bunker;4433.00;10.88;1585.00;5.58;0
10;bunker;4426.00;10.20;1541.00;1.96;0
10;bunker;4419.00;10.35;1548.00;4.98;0
10;bunker;4400.00;9.90;1572.00;6.19;0
10;bunker;4440.00;10.00;1539.00;4.03;0
10;coastal_bunker;4397.00;9.50;1572.00;-1.37;0
10;coastal_bunker;4392.00;9.68;1551.00;-1.57;0
10;coastal_bunker;4426.00;9.68;1530.00;-0.90;0
10;coastal_bunker;4443.00;9.95;1540.00;1.37;0
10;coastal_bunker;4447.00;9.70;1564.00;1.39;0
10;dockyard;4442.00;9.95;1537.00;1.37;0
10;anti_air_building;4422.00;10.10;1574.00;4.54;0
10;anti_air_building;4407.00;10.05;1581.00;0.92;0
10;anti_air_building;4425.00;9.98;1532.00;2.48;0
10;synthetic_refinery;4407.00;10.10;1577.00;5.14;0
10;fuel_silo;4411.00;10.00;1573.00;2.98;0
10;radar_station;4389.00;9.73;1547.00;5.47;0
10;rocket_site;4402.00;10.00;1565.00;0.92;0
10;nuclear_reactor;4441.00;10.23;1575.00;3.59;0
11;arms_factory;2608.00;10.20;954.00;3.45;0
11;arms_factory;2618.00;10.40;939.00;1.29;0
11;arms_factory;2575.00;10.25;971.00;2.85;0
11;arms_factory;2576.00;10.10;943.00;5.51;0
11;arms_factory;2572.00;10.60;958.00;1.90;0
11;arms_factory;2568.00;10.00;978.00;6.02;0
11;industrial_complex;2595.00;10.40;951.00;6.12;0
11;industrial_complex;2583.00;10.18;977.00;3.96;0
11;industrial_complex;2557.00;10.00;977.00;1.80;0
11;industrial_complex;2611.00;10.15;953.00;4.46;0
11;industrial_complex;2615.00;10.40;942.00;6.03;0
11;industrial_complex;2581.00;10.35;973.00;2.41;0
11;air_base;2574.00;10.45;968.00;0.25;0
11;naval_base;2554.00;9.50;970.00;-2.25;11806
11;naval_base;2560.00;9.70;944.00;-0.46;10265
11;naval_base;2567.00;9.95;982.00;-2.36;11806
11;naval_base;2567.00;9.50;936.00;-1.57;10265
11;bunker;2558.00;10.20;963.00;5.08;0
11;bunker;2602.00;10.25;913.00;2.92;0
11;bunker;2595.00;10.57;933.00;5.58;0
11;bunker;2580.00;10.30;950.00;1.96;0
11;bunker;2590.00;10.60;954.00;4.98;0
11;bunker;2579.00;10.57;957.00;6.19;0
11;bunker;2614.00;10.50;941.00;4.03;0
11;bunker;2553.00;10.03;948.00;0.41;0
11;bunker;2599.00;10.30;950.00;1.97;0
11;bunker;2607.00;10.50;927.00;4.63;0
11;bunker;2562.00;10.20;970.00;2.47;0
11;bunker;2593.00;10.50;976.00;5.14;0
11;bunker;2576.00;10.18;949.00;0.41;0
11;bunker;2567.00;9.98;933.00;4.54;0
11;bunker;2572.00;10.07;980.00;0.92;0
11;bunker;2601.00;10.60;944.00;2.48;0
11;bunker;2614.00;10.40;931.00;5.14;0
11;coastal_bunker;2567.00;9.50;939.00;-1.57;0
11;coastal_bunker;2566.00;9.68;982.00;-2.36;0
11;coastal_bunker;2554.00;10.00;966.00;-2.25;0
11;coastal_bunker;2560.00;9.70;944.00;-0.46;0
11;dockyard;2567.00;9.95;982.00;-2.36;0
11;anti_air_building;2612.00;10.50;937.00;2.64;0
11;anti_air_building;2591.00;10.28;978.00;5.65;0
11;anti_air_building;2563.00;10.23;962.00;2.04;0
11;synthetic_refinery;2558.00;10.20;950.00;4.70;0
11;fuel_silo;2575.00;10.50;954.00;2.54;0
11;radar_station;2550.00;9.50;947.00;5.70;0
11;rocket_site;2602.00;10.62;934.00;0.48;0
11;nuclear_reactor;2595.00;10.60;973.00;3.15;0
12;arms_factory;4601.00;10.03;1885.00;2.85;0
12;arms_factory;4597.00;10.00;1888.00;5.51;0
12;arms_factory;4605.00;10.05;1888.00;1.90;0
12;arms_factory;4600.00;10.07;1886.00;6.02;0
12;arms_factory;4597.00;10.07;1885.00;6.12;0
12;arms_factory;4597.00;10.07;1886.00;3.96;0
12;industrial_complex;4603.00;10.07;1891.00;1.80;0
12;industrial_complex;4601.00;10.03;1889.00;4.46;0
12;industrial_complex;4604.00;10.00;1886.00;6.03;0
12;industrial_complex;4601.00;10.05;1887.00;2.41;0
12;industrial_complex;4601.00;10.03;1886.00;0.25;0
12;industrial_complex;4602.00;9.98;1893.00;1.45;0
12;air_base;4599.00;10.03;1884.00;4.47;0
12;naval_base;4599.00;9.98;1890.00;-2.68;12133
12;bunker;4605.00;10.03;1887.00;3.52;0
12;coastal_bunker;4597.00;9.68;1890.00;-2.68;0
12;dockyard;4596.00;9.73;1883.00;-0.67;0
12;anti_air_building;4597.00;10.07;1885.00;5.58;0
12;anti_air_building;4604.00;10.10;1889.00;1.96;0
12;anti_air_building;4600.00;10.05;1888.00;4.98;0
12;synthetic_refinery;4601.00;10.03;1889.00;6.19;0
12;fuel_silo;4604.00;10.00;1886.00;4.03;0
12;radar_station;4593.00;9.50;1884.00;2.27;0
12;rocket_site;4602.00;10.05;1890.00;1.97;0
12;nuclear_reactor;4602.00;9.98;1893.00;4.63;0
13;arms_factory;758.00;10.00;1832.00;1.90;0
13;arms_factory;762.00;10.00;1837.00;6.02;0
13;arms_factory;745.00;10.00;1810.00;6.12;0
13;arms_factory;740.00;10.00;1829.00;3.96;0
13;arms_factory;727.00;10.00;1832.00;1.80;0
13;arms_factory;754.00;10.07;1882.00;4.46;0
13;industrial_complex;757.00;10.00;1887.00;6.03;0
13;industrial_complex;751.00;10.18;1852.00;2.41;0
13;industrial_complex;731.00;10.03;1793.00;0.25;0
13;industrial_complex;735.00;10.15;1797.00;1.45;0
13;industrial_complex;735.00;10.23;1807.00;4.47;0
13;industrial_complex;752.00;10.20;1798.00;0.85;0
13;air_base;763.00;9.90;1830.00;3.52;0
13;bunker;767.00;10.05;1842.00;5.08;0
13;bunker;737.00;10.10;1831.00;2.92;0
13;bunker;735.00;10.20;1808.00;5.58;0
13;bunker;762.00;9.90;1878.00;1.96;0
13;bunker;759.00;10.10;1856.00;4.98;0
13;bunker;760.00;10.18;1796.00;6.19;0
13;anti_air_building;752.00;10.20;1851.00;4.03;0
13;anti_air_building;731.00;9.98;1791.00;0.41;0
13;anti_air_building;735.00;10.10;1796.00;1.97;0
13;synthetic_refinery;735.00;10.28;1806.00;4.63;0
